time,camera_x,camera_y,camera_z,lookat_x,lookat_y,lookat_z
298,-663.2300580440331,20,-447.354322776598,795.6175162946186,0,-83.62277061412384
299,-678.438476925141,20,-423.93541138656354,798.9036278036591,0,-41.86876499435589
300,-692.820323027551,20,-399.9999999999999,800.0,0,-5.878304635907295e-13
301,-706.3580742871414,20,-375.5772502287128,798.9036278036591,0,41.86876499435471
302,-719.0352370393333,20,-350.69691743126236,795.6175162946187,0,83.62277061412267
303,-730.8363661140804,20,-325.38931446064095,790.1506724761101,0,125.14757203218481
304,-741.7470836534301,20,-299.68527473272934,782.5180805870444,0,166.3293526542078
305,-751.7540966287268,20,-273.616114660535,772.7406610312545,0,207.05523608201716
306,-760.8452130361227,20,-247.21359549995827,760.8452130361227,0,247.21359549995873
307,-769.0093567506549,20,-220.50988465359995,746.8643411977611,0,286.6943596362412
308,-776.2365810207973,20,-193.53751647973374,730.8363661140813,0,325.38931446063873
309,-782.5180805870446,20,-166.32935265420736,712.8052193506949,0,363.19239979163626
310,-787.8462024097664,20,-138.91854213354446,692.8203230275515,0,399.9999999999991
311,-792.2144549932563,20,-111.33848076805283,670.9364543563397,0,435.71122801202097
312,-795.6175162946186,20,-83.62277061412358,647.2135954999583,0,470.228201833978
313,-798.0512402078595,20,-55.805178995299954,621.7167691655769,0,503.45631283986967
314,-799.5126616152766,20,-27.919597362000804,594.5158603819154,0,535.3044850870865
315,-800.0,20,-3.4290110376125887e-13,565.6854249492379,0,565.6854249492382
316,-799.5126616152766,20,27.919597362000122,535.3044850870863,0,594.5158603819156
317,-798.0512402078593,20,55.805178995300686,503.45631283986955,0,621.716769165577
318,-795.6175162946187,20,83.6227706141229,470.2282018339779,0,647.2135954999584
319,-792.2144549932563,20,111.33848076805218,435.7112280120208,0,670.9364543563398
320,-787.8462024097665,20,138.91854213354378,400.0000000000013,0,692.8203230275502
321,-782.5180805870447,20,166.32935265420667,363.19239979163865,0,712.8052193506937
322,-776.2365810207971,20,193.53751647973445,325.3893144606412,0,730.8363661140802
323,-769.0093567506551,20,220.50988465359933,286.694359636241,0,746.8643411977612
324,-760.845213036123,20,247.2135954999576,247.21359549995853,0,760.8452130361227
325,-751.7540966287269,20,273.6161146605343,207.055236082017,0,772.7406610312546
326,-741.7470836534297,20,299.68527473273,166.32935265420764,0,782.5180805870444
327,-730.8363661140806,20,325.38931446064026,125.14757203218463,0,790.1506724761102
328,-719.0352370393338,20,350.69691743126174,83.62277061412246,0,795.6175162946187
329,-706.3580742871418,20,375.57725022871216,41.86876499435452,0,798.9036278036591
330,-692.8203230275514,20,399.9999999999993,-7.842691359635767e-13,0,800.0
